zip,city,lng,lat
6224,Wanfercée-Baulet,4.581627406,50.47584335
6230,Buzet,4.371309718,50.53893345
6238,Liberchies,4.424383094,50.5152429
6240,Farciennes,4.553041,50.4273228
6250,Aiseau,4.5870152,50.4111232
6280,Acoz,4.5323568,50.3588065
6440,Boussu-Lez-Walcourt,4.3767743,50.2262753
6441,Erpion,4.3512321,50.2118893
6460,Bailièvre,4.238617,50.069276
6461,Virelles,4.3329805,50.0648008
6462,Vaulx-Lez-Chimay,4.363579,50.061113
6463,Lompret,4.3790041,50.0642146
6464,Baileux,4.3755329,50.0298544
6470,Grandrieu,4.1714631,50.200517
6500,Barbençon,4.2859259,50.2206905
6511,Strée,4.2980462,50.2766332
6530,Leers-Et-Fosteau,4.244767,50.3041589
6531,Biesme-Sous-Thuin,4.3079897,50.320724
6532,Ragnies,4.2837674,50.3081977
6533,Biercée,4.2591396,50.3250862
6534,Gozée,4.3515595,50.3332279
6536,Donstiennes,4.3119991,50.2854167
6540,Lobbes,4.2654874,50.3460194
6542,Sars-La-Buissière,4.209803,50.3352549
6543,Bienne-Lez-Happart,4.2155807,50.3512087
6560,Bersillies-L'abbaye,4.1520931,50.2631919
6567,Fontaine-Valmont,4.2137302,50.3208131
6590,Momignies,4.1649981,50.0286317
6591,Macon,4.2096331,50.052122
6592,Monceau-Imbrechies,4.224118,50.036452
6593,Macquenoise,4.1802891,49.9755399
6594,Beauwelz,4.156972,50.015365
6596,Forge-Philippe,4.2520681,49.96543
6600,Bastogne,5.7153203,50.0009951
6630,Martelange,5.7376366,49.8313323
6637,Fauvillers,5.665031,49.8509306
6640,Hompré,5.6866728,49.9437838
6642,Juseret,5.5493342,49.8805193
6660,Houffalize,5.7886928,50.1323761
6661,Mont,5.7909538,50.5341607
6662,Tavigny,5.837773,50.1081487
6663,Mabompré,5.7384527,50.098929
6666,Wibrin,5.7156009,50.1661182
6670,Gouvy,5.9549305,50.1907895
6671,Bovigny,5.9182421,50.2244199
6672,Beho,5.9972692,50.220365
6673,Cherain,5.8646609,50.1806741
6674,Montleban,5.8288862,50.1876021
6680,Amberloup,5.5272931,50.0292955
6681,Lavacherie,5.5136455,50.052317
6686,Flamierge,5.6038758,50.0333519
6687,Bertogne,5.6675577,50.0842908
6688,Longchamps,5.6892466,50.0535428
6690,Bihain,5.8082072,50.2390245
6692,Petit-Thier,5.9672766,50.3074461
6698,Grand-Halleux,5.9072517,50.3262753
6700,Arlon,5.811919,49.6827625
6704,Guirsch,5.853381,49.7193575
6706,Autelbas,5.8675666,49.6499559
6717,Attert,5.7872217,49.7514982
6720,Habay,5.593251433,49.73558035
6721,Anlier,5.620414,49.772082
6723,Habay-La-Vieille,5.6225107,49.7228424
6724,Houdemont,5.5843337,49.7189016
6730,Bellefontaine,5.4979103,49.6649541
6740,Etalle,5.5982415,49.6729527
6741,Vance,5.6698138,49.6701655
6742,Chantemelle,5.6551334,49.6535106
6743,Buzenol,5.5942184,49.6478969
6747,Châtillon,5.6983633,49.6255848
6750,Musson,5.705881,49.5580794
6760,Bleid,5.6272894,49.5680419
6761,Latour,5.5704642,49.5581925
6762,Saint-Mard,5.5284511,49.5577562
6767,Dampicourt,5.4979579,49.5553011
6769,Gérouville,5.4287902,49.6184295
6780,Hondelange,5.8350151,49.6351714
6781,Sélange,5.848409,49.6081105
6782,Habergy,5.7608307,49.6153377
6790,Aubange,5.804352,49.5675296
6791,Athus,5.8317661,49.5642065
6792,Halanzy,5.7422467,49.5590364
6800,Bras,5.3877654,49.9760182
6810,Chiny,5.3394252,49.738581
6811,Les Bulles,5.4263273,49.7031011
6812,Suxy,5.4005563,49.7626877
6813,Termes,5.4579753,49.7071328
6820,Florenville,5.3100518,49.6993182
6821,Lacuisine,5.318262,49.7170106
6823,Villers-Devant-Orval,5.331466,49.6185771
6824,Chassepierre,5.2621817,49.7076905
6830,Bouillon,5.0672528,49.7949836
6831,Noirfontaine,5.412251,50.6175774
6832,Sensenruth,5.0738804,49.8254037
6833,Ucimont,5.0573896,49.8314004
6834,Bellevaux,6.0129575,50.3912772
6836,Dohan,5.1418578,49.7973741
6838,Corbion,5.0065337,49.7976297
6840,Grandvoir,5.3717959,49.8576034
6850,Carlsbourg,5.0830529,49.8947611
6851,Nollevaux,5.1220764,49.8710591
6852,Maissin,5.1805775,49.9651106
6853,Framont,5.1601932,49.9185629
6856,Fays-Les-Veneurs,5.1607144,49.8662058
6860,Assenois,5.4625426,49.8029977
6870,Arville,5.3166577,50.0323986
6880,Auby-Sur-Semois,5.1823728,49.8157173
6887,Herbeumont,5.2377736,49.7815364
6890,Anloy,5.2215609,49.9499043
6900,Aye,5.2931158,50.2232964
6920,Sohier,5.0702515,50.0685885
6921,Chanly,5.1559991,50.0786533
6922,Halma,5.1374206,50.0754135
6924,Lomprez,5.092143,50.0762474
6927,Bure,5.261162,50.0885262
6929,Daverdisse,5.1184644,50.0217646
6940,Durbuy,5.456248,50.3524116
6941,Bende,5.4142387,50.4176261
6950,Harsin,5.3475606,50.173788
6951,Bande,5.4154822,50.1665822
6952,Grune,5.3828952,50.1549918
6953,Ambly,5.3142288,50.1441815
6960,Dochamps,5.6230297,50.234199
6970,Tenneville,5.5242133,50.091248
6971,Champlon,5.5034047,50.1077503
6972,Erneuville,5.5507905,50.1137831
6980,Beausaint,5.5532565,50.170322
6982,Samrée,5.6394828,50.209256
6983,Ortho,5.6138065,50.1249111
6984,Hives,5.5783344,50.1506704
6986,Halleux,5.5020384,50.1717133
6987,Beffe,5.5230608,50.245425
6990,Fronville,5.4221284,50.2943293
6997,Amonines,5.5571509,50.2655197
7000,Mons,3.951958,50.4549568
7011,Ghlin,3.903746,50.4760502
7012,Flénu,3.8878381,50.4367571
7020,Maisières,3.962763,50.4901522
7021,Havre,4.0453329,50.4643434
7022,Harmignies,4.0177899,50.4076446
7024,Ciply,3.9438349,50.4193042
7030,Saint-Symphorien,4.012574,50.4366253
7031,Villers-Saint-Ghislain,4.0389071,50.4312421
7032,Spiennes,3.9868957,50.4254505
7033,Cuesmes,3.9206652,50.436171
7034,Obourg,4.0062232,50.4760289
7040,Asquillies,3.9570563,50.4020009
7041,Givry,4.0293435,50.3795142
7050,Erbaut,3.884409,50.53309
7060,Horrues,4.0413076,50.6093445
7061,Casteau,4.0031319,50.5130195
7062,Naast,4.1011662,50.5536883
7063,Chaussée-Notre-Dame-Louvignies,3.9979808,50.5921606
7070,Gottignies,4.0622054,50.4971875
7080,Eugies,3.8883703,50.3906692
7090,Braine-Le-Comte,4.1425138,50.6123481
7100,Haine-Saint-Paul,4.1883094,50.454942
7110,Boussoit,4.081995,50.4588091
7120,Croix-Lez-Rouveroy,4.0758701,50.3609408
7130,Battignies,4.1685575,50.4165125
7131,Waudrez,4.150981,50.4137808
7133,Buvrinnes,4.2055425,50.3897538
7134,Epinois,4.2093685,50.4049792
7140,Morlanwelz,4.2523562,50.4509843
7141,Carnières,4.2542126,50.443039
7160,Chapelle-Lez-Herlaimont,4.2804202,50.4713265
7170,Bellecourt,4.254013,50.4843145
7180,Seneffe,4.266460924,50.52505545
7181,Arquennes,4.28751482,50.5640405
7190,Ecaussinnes,4.1752492,50.5696129
7191,Ecaussinnes-Lalaing,4.1785518,50.5703563
7300,Boussu,3.7960902,50.4331253
7301,Hornu,3.8276077,50.4337613
7320,Bernissart,3.6504677,50.475502
7321,Blaton,3.6611754,50.5011724
7322,Pommeroeul,3.7107354,50.4611322
7330,Saint-Ghislain,3.82147814,50.4483595
7331,Baudour,3.8327577,50.4814352
7332,Neufmaison,3.7918519,50.5304672
7333,Tertre,3.8081735,50.4673149
7334,Hautrage,3.7650049,50.4823864
7340,Colfontaine,3.8513958,50.4056635
7350,Hainin,3.7661218,50.4311514
7370,Blaugies,3.8051335,50.3729779
7380,Baisieux,3.6957835,50.387884
7382,Audregnies,3.7177788,50.3830135
7387,Angre,3.6954509,50.366983
7390,Quaregnon,3.8636971,50.4421804
7500,Ere,3.3668477,50.5822217
7501,Orcq,3.3492864,50.6049549
7502,Esplechin,3.3038112,50.5743852
7503,Froyennes,3.3569842,50.6195489
7504,Froidmont,3.3287795,50.57792
7506,Willemeau,3.350025,50.573981
7520,Ramegnies-Chin,3.335337,50.651295
7521,Chercq,3.4212542,50.5885516
7522,Blandain,3.3035015,50.6249665
7530,Gaurain-Ramecroix,3.4834445,50.5924891
7531,Havinnes,3.4655917,50.6156953
7532,Beclers,3.5028761,50.6217774
7533,Thimougies,3.5102508,50.6349458
7534,Barry,3.5430623,50.5875423
7536,Vaulx,3.426172,50.589889
7538,Vezon,3.5017888,50.5683976
7540,Kain,3.3809106,50.6379097
7542,Mont-Saint-Aubert,3.4000171,50.6554352
7543,Mourcourt,3.445164,50.6530409
7548,Warchin,3.4267528,50.6096187
7600,Péruwelz,3.5908864,50.5097897
7601,Roucourt,3.5870901,50.529165
7602,Bury,3.59458,50.5426384
7603,Bon-Secours,3.607483,50.4976184
7604,Baugnies,3.552247,50.561586
7608,Wiers,3.533035,50.508665
7610,Rumes,3.3039251,50.5557678
7611,La Glanerie,3.3010202,50.5298416
7618,Taintignies,3.3416855,50.5502028
7620,Bléharies,3.4155171,50.5131151
7621,Lesdain,3.388096329,50.520291
7622,Laplaigne,3.441858763,50.52296155
7623,Rongy,3.381563203,50.50665205
7624,Howardries,3.354190039,50.5170287
7640,Antoing,3.4513116,50.565911
7641,Bruyelle,3.426992,50.557403
7642,Calonne,3.4371661,50.578325
7643,Fontenoy,3.473373,50.567887
7700,Luingne,3.2344942,50.7386186
7711,Dottignies,3.3037301,50.7273981
7712,Herseaux,3.2342044,50.7227127
7730,Bailleul,3.3176015,50.6689214
7740,Pecq,3.3407492,50.685616
7742,Hérinnes-Lez-Pecq,3.3623581,50.7008798
7743,Esquelmes,3.347779,50.665077
7750,Amougies,3.5066795,50.743719
7760,Celles,3.4571664,50.7125435
7780,Comines,2.998666,50.768736
7781,Houthem,2.9640553,50.7868243
7782,Ploegsteert,2.8803139,50.7262204
7783,Bizet,2.88999,50.7060943
7784,Bas-Warneton,2.9625206,50.7588153
7800,Ath,3.79267935,50.6395045
7801,Irchonwelz,3.7536768,50.6201619
7802,Ormeignies,3.7516336,50.5947224
7803,Bouvignies,3.7677307,50.6477056
7804,Ostiches,3.7584252,50.6788509
7810,Maffle,3.8060162,50.615068
7811,Arbre,3.8148309,50.6103517
7812,Houtaing,3.67998,50.6397485
7822,Ghislenghien,3.875818,50.6566864
7823,Gibecq,3.8878195,50.637673
7830,Bassilly,3.9360497,50.6724203
7850,Enghien,4.0406912,50.6927553
7860,Lessines,3.8301131,50.7123036
7861,Papignies,3.819132,50.6861533
7862,Ogy,3.780225,50.7208405
7863,Ghoy,3.8094385,50.7283427
7864,Deux-Acren,3.8522036,50.7307336
7866,Bois-De-Lessines,3.8856306,50.6953023
7870,Bauffe,3.8537045,50.5701441
7880,Flobecq,3.7378707,50.7371675
7890,Ellezelles,3.6802062,50.7338701
7900,Grandmetz,3.6322713,50.6220544
7901,Thieulain,3.6085857,50.6179826
7903,Blicquy,3.6857513,50.5878005
7904,Pipaix,3.575887,50.582865
7906,Gallaix,3.5748349,50.6060715
7910,Anvaing,3.5617225,50.6817661
7911,Buissenal,3.6551307,50.6648633
7912,Dergneau,3.5666,50.712579
7940,Brugelette,3.8546563,50.5954253
7941,Attre,3.8410951,50.6102428
7942,Mévergnies-Lez-Lens,3.8507081,50.6044689
7943,Gages,3.8910777,50.6068018
7950,Chièvres,3.810128,50.587693
7951,Tongre-Notre-Dame,3.7748043,50.581313
7970,Beloeil,3.7361279,50.5479197
7971,Basècles,3.6472042,50.5252131
7972,Aubechies,3.6769173,50.573932
7973,Grandglise,3.6966742,50.5044413
8000,Brugge,3.2073611,51.2147083
8020,Hertsberge,3.261234955,51.10996785
8200,Sint-Andries,3.175005415,51.18830895
8210,Loppem,3.1955523,51.1557488
8211,Aartrijke,3.091326555,51.1180002
8300,Knokke,3.323373861,51.34942965
8301,Ramskapelle,3.2505004,51.3126954
8310,Assebroek,3.25707854,51.1933202
8340,Damme,3.292091113,51.2553021
8370,Blankenberge,3.129757804,51.31651475
8377,Houtave,3.107176808,51.2388018
8380,Dudzele,3.2292277,51.2747463
8400,Oostende,2.9203275,51.2303177
8420,De Haan,3.0049248,51.2415107
8421,Vlissegem,3.063559819,51.2641695
8430,Middelkerke,2.806340123,51.18331695
8431,Wilskerke,2.8401373,51.1809498
8432,Leffinge,2.8776766,51.1746761
8433,Mannekensvere,2.8183418,51.1258003
8434,Lombardsijde,2.754986417,51.15402425
8450,Bredene,2.972576947,51.23890495
8460,Ettelgem,3.038450483,51.19765475
8470,Gistel,2.967081095,51.1582502
8480,Bekegem,3.05823224,51.14886485
8490,Jabbeke,3.090295389,51.1846386
8500,Kortrijk,3.27841539,50.81788085
8501,Bissegem,3.2284723,50.8228226
8510,Bellegem,3.2800137,50.7781502
8511,Aalbeke,3.218604632,50.77745545
8520,Kuurne,3.273632215,50.86005145
8530,Harelbeke,3.3425511,50.8293249
8531,Bavikhove,3.312604484,50.8790473
8540,Deerlijk,3.362279023,50.83878495
8550,Zwevegem,3.341906743,50.80406995
8551,Heestert,3.4120184,50.7821543
8552,Moen,3.382526324,50.775415
8553,Otegem,3.424549937,50.80927585
8554,Sint-Denijs,3.349745322,50.76440175
8560,Gullegem,3.202615488,50.84493445
8570,Anzegem,3.463734552,50.844003
8572,Kaster,3.497609,50.8121917
8573,Tiegem,3.469773854,50.8130531
8580,Avelgem,3.446898531,50.7754997
8581,Kerkhove,3.505897166,50.8008418
8582,Outrijve,3.425733181,50.75868715
8583,Bossuit,3.40808193,50.74804505
8587,Espierres,3.346526465,50.72568025
8600,Beerst,2.873227743,51.05367055
8610,Handzame,2.996075152,51.0321939
8620,Nieuwpoort,2.72839865,51.14416005
8630,Avekapelle,2.745771071,51.0631103
8640,Oostvleteren,2.749222447,50.92313355
8647,Lo,2.760780072,50.9931276
8650,Houthulst,2.943811051,50.97407785
8660,Adinkerke,2.589602838,51.06926315
8670,Koksijde,2.635342602,51.1091101
8680,Bovekerke,2.963341473,51.05621365
8690,Alveringem,2.72256881,51.01509585
8691,Gijverinkhove,2.6727552,50.9761749
8700,Aarsele,3.41398842,50.9972412
8710,Ooigem,3.330496414,50.8949817
8720,Dentergem,3.402293717,50.966125
8730,Beernem,3.31447326,51.12774395
8740,Egem,3.254063484,51.0209559
8750,Wingene,3.284768308,51.06808895
8755,Ruiselede,3.37894958,51.062755
8760,Meulebeke,3.285960576,50.9484788
8770,Ingelmunster,3.261718974,50.92196635
8780,Oostrozebeke,3.346820637,50.93434535
8790,Waregem,3.42573804,50.87620025
8791,Beveren,3.342747236,50.871701
8792,Desselgem,3.366911956,50.88302825
8793,Sint-Eloois-Vijve,3.4036062,50.9057236
8800,Beveren,3.14416,50.9687312
8810,Lichtervelde,3.142271772,51.03033065
8820,Torhout,3.091307205,51.0585915
8830,Gits,3.110328541,50.9975916
8840,Oostnieuwkerke,3.064158605,50.94159445
8850,Ardooie,3.204593667,50.97076545
8851,Koolskamp,3.201614284,51.0075272
8860,Lendelede,3.232013466,50.8850661
8870,Emelgem,3.221285235,50.9336597
8880,Ledegem,3.117659878,50.86898195
8890,Dadizele,3.105666576,50.84693275
8900,Brielen,2.8475388,50.8689046
8902,Hollebeke,2.9383694,50.8056486
8904,Boezinge,2.862448252,50.89329445
8906,Elverdinge,2.808607209,50.88120105
8908,Vlamertinge,2.814659656,50.84722495
8920,Bikschote,2.863108836,50.92504495
8930,Lauwe,3.19389788,50.78879055
8940,Geluwe,3.06890092,50.826939
8950,Heuvelland,2.845745911,50.76764855
8951,Dranouter,2.7832991,50.7662832
8952,Wulvergem,2.840869239,50.7675035
8953,Wijtschate,2.912619288,50.7832683
8954,Westouter,2.740961051,50.8003371
8956,Kemmel,2.838367529,50.7952131
8957,Messines,2.900121423,50.7596526
8958,Loker,2.779730973,50.78372855
8970,Poperinge,2.722259264,50.84362245
8972,Krombeke,2.672906377,50.9045753
8978,Watou,2.644911715,50.84518645
8980,Beselare,3.029349428,50.85048855
9000,Gent,3.7141549,51.0397129
9030,Mariakerke,3.67812103,51.0731177
9031,Drongen,3.639516804,51.0528944
9032,Wondelgem,3.703461275,51.09349535
9040,Sint-Amandsberg,3.7488657,51.061875
9041,Oostakker,3.7644128,51.1001986
9042,Desteldonk,3.7836111,51.1221778
9050,Gentbrugge,3.7588813,51.0447236
9051,Afsnee,3.657541586,51.0299989
9052,Zwijnaarde,3.702179093,51.00092235
9060,Zelzate,3.8105002,51.2000036
9070,Destelbergen,3.7978887,51.0556204
9080,Beervelde,3.8792625,51.0802144
9090,Gontrode,3.7976423,50.9842505
9100,Nieuwkerken-Waas,4.1780279,51.1933908
9111,Belsele,4.091775019,51.1570236
9112,Sinaai-Waas,3.9795579,51.1866966
9120,Haasdonk,4.2383861,51.1806482
9130,Doel,4.245637447,51.3181461
9140,Elversele,4.145756884,51.12017065
9150,Bazel,4.287384251,51.14685855
9160,Daknam,3.980854786,51.12798595
9170,De Klinge,4.0898144,51.2564526
9180,Moerbeke-Waas,3.9446436,51.1742698
9185,Wachtebeke,3.8574284,51.1701927
9190,Kemzeke,4.0771037,51.2065228
9200,Appels,4.056227545,51.02983825
9220,Hamme,4.120280781,51.0881618
9230,Massemen,3.8735741,50.9809343
9240,Zele,4.0385864,51.0683621
9250,Waasmunster,4.0842158,51.1097147
9255,Buggenhout,4.192804319,51.0113077
9260,Schellebelle,3.928141226,51.0102518
9270,Kalken,3.918568,51.0370133
9280,Denderbelle,4.095443287,51.0011357
9290,Berlare,4.01134703,51.0301606
9300,Aalst,4.03964242,50.9429755
9308,Gijzegem,4.041368472,50.9831967
9310,Baardegem,4.140006408,50.9559778
9320,Erembodegem,4.057361005,50.9160962
9340,Impe,3.9521618,50.9605364
9400,Appelterre-Eichem,3.967326612,50.819114
9401,Pollare,3.9969451,50.8168641
9402,Meerbeke,4.045850172,50.81972985
9403,Neigem,4.0606636,50.803005
9404,Aspelare,3.9584406,50.8421637
9406,Outer,3.997655892,50.84658595
9420,Aaigem,3.9366909,50.8894174
9450,Denderhoutem,4.00593386,50.878059
9451,Kerksken,3.979234667,50.88457295
9470,Denderleeuw,4.066546833,50.8843903
9472,Iddergem,4.044050921,50.8746795
9473,Welle,4.0448599,50.9005405
9500,Geraardsbergen,3.879789,50.7689045
9506,Grimminge,3.9525416,50.7945316
9520,Bavegem,3.86801046,50.9449691
9521,Letterhoutem,3.8812597,50.92696
9550,Herzele,3.887395383,50.88830225
9551,Ressegem,3.9109808,50.8920791
9552,Borsbeke,3.8945771,50.9047179
9570,Deftinge,3.8409061,50.7863579
9571,Hemelveerdegem,3.863878351,50.8088369
9572,Sint-Martens-Lierde,3.815784644,50.80452055
9600,Renaix,3.6020465,50.7476192
9620,Elene,3.8078492,50.8907864
9630,Beerlegem,3.719796314,50.90267645
9636,Nederzwalm-Hermelgem,3.68798941,50.8867594
9660,Brakel,3.762778,50.7979739
9661,Parike,3.799316,50.7849168
9667,Horebeke,3.6920346,50.8348628
9680,Etikhove,3.625998,50.8129246
9681,Nukerke,3.5954667,50.7965606
9688,Schorisse,3.6782376,50.8061799
9690,Berchem,3.5082669,50.7903918
9700,Bevere,3.5955691,50.8513634
9750,Huise,3.5907777,50.8988246
9770,Kruishoutem,3.540446277,50.9200896
9771,Nokere,3.5108474,50.8853618
9772,Wannegem-Lede,3.560579417,50.8902386
9790,Elsegem,3.5366137,50.8247164
9800,Astene,3.5628186,50.9845547
9810,Eke,3.6418029,50.9569377
9820,Bottelare,3.7552702,50.9635195
9830,Sint-Martens-Latem,3.630629124,51.0134462
9831,Deurle,3.611165872,51.0000909
9840,De Pinte,3.6495958,50.9924205
9850,Hansbeke,3.5345703,51.0747776
9860,Balegem,3.7896135,50.9252028
9870,Machelen,3.4858873,50.9591856
9880,Aalter,3.417680328,51.088195
9881,Bellem,3.499452566,51.0902776
9890,Baaigem,3.721942,50.9309503
9900,Eeklo,3.5665965,51.1844827
9910,Knesselare,3.412339,51.1392692
9920,Lovendegem,3.6076129,51.0956807
9921,Vinderhoute,3.6412401,51.0876396
9930,Zomergem,3.564243679,51.1195778
9931,Oostwinkel,3.5253176,51.150867
9932,Ronsele,3.5532444,51.1303816
9940,Ertvelde,3.7471789,51.1793505
9950,Waarschoot,3.6061712,51.1515304
9960,Assenede,3.756807666,51.23004155
9961,Boekhoute,3.705961499,51.2509311
9968,Bassevelde,3.6789952,51.2311917
9970,Kaprijke,3.621925137,51.228952
9971,Lembeke,3.634631213,51.19424
9980,Sint-Laureins,3.537482068,51.2330483
9981,Sint-Margriete,3.531500557,51.26767195
9982,Sint-Jan-In-Eremo,3.580094,51.2682182
9988,Waterland-Oudeman,3.5905485,51.2891181
9990,Maldegem,3.4154538,51.2263133
9991,Adegem,3.4858471,51.2035291
9992,Middelburg,3.407142556,51.25583235
